element,decimal_approx,inverse_in_sample,sample_classification,theoretical_unit_within_bound,notes
611/81,7.54320988,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
611/243,2.51440329,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
613/81,7.56790123,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
613/243,2.52263374,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
614/243,2.52674897,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
616/243,2.53497942,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
617/81,7.61728395,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
617/243,2.53909465,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
619/243,2.54732510,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
620/243,2.55144033,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
622/243,2.55967078,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
623/243,2.56378601,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
625/81,7.71604938,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
625/243,2.57201646,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
626/243,2.57613169,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
628/243,2.58436214,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
629/81,7.76543210,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
629/243,2.58847737,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
631/243,2.59670782,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
632/243,2.60082305,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
634/243,2.60905350,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
635/243,2.61316872,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
637/243,2.62139918,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
638/243,2.62551440,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
640/243,2.63374486,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
641/81,7.91358025,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
641/243,2.63786008,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
643/243,2.64609053,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
644/243,2.65020576,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
646/243,2.65843621,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
647/243,2.66255144,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
649/81,8.01234568,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
649/243,2.67078189,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
650/243,2.67489712,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
652/243,2.68312757,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
653/243,2.68724280,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
655/243,2.69547325,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
656/243,2.69958848,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
658/243,2.70781893,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
659/243,2.71193416,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
661/243,2.72016461,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
662/243,2.72427984,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
664/243,2.73251029,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
665/81,8.20987654,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
665/243,2.73662551,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
667/243,2.74485597,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
668/243,2.74897119,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
670/243,2.75720165,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
671/243,2.76131687,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
673/243,2.76954733,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
674/243,2.77366255,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
676/243,2.78189300,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
677/243,2.78600823,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
679/243,2.79423868,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
680/243,2.79835391,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
682/243,2.80658436,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
683/243,2.81069959,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
685/243,2.81893004,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
686/243,2.82304527,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
688/243,2.83127572,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
689/243,2.83539095,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
691/243,2.84362140,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
692/243,2.84773663,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
694/243,2.85596708,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
695/243,2.86008230,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
697/243,2.86831276,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
698/243,2.87242798,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
700/243,2.88065844,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
701/243,2.88477366,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
703/243,2.89300412,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
704/243,2.89711934,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
706/243,2.90534979,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
707/243,2.90946502,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
709/243,2.91769547,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
710/243,2.92181070,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
712/243,2.93004115,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
713/243,2.93415638,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
715/243,2.94238683,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
716/243,2.94650206,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
718/243,2.95473251,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
719/243,2.95884774,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
721/243,2.96707819,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
722/243,2.97119342,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
724/243,2.97942387,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
725/243,2.98353909,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
727/243,2.99176955,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
728/243,2.99588477,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
730/243,3.00411523,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
731/243,3.00823045,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
733/243,3.01646091,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
734/243,3.02057613,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
736/243,3.02880658,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
737/243,3.03292181,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
739/243,3.04115226,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
740/243,3.04526749,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
742/243,3.05349794,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
743/243,3.05761317,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
745/243,3.06584362,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
746/243,3.06995885,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
748/243,3.07818930,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
749/243,3.08230453,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
751/243,3.09053498,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
752/243,3.09465021,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
754/243,3.10288066,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
755/243,3.10699588,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
757/243,3.11522634,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
758/243,3.11934156,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
760/243,3.12757202,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
761/243,3.13168724,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
763/243,3.13991770,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
764/243,3.14403292,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
766/243,3.15226337,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
767/243,3.15637860,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
769/243,3.16460905,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
770/243,3.16872428,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
772/243,3.17695473,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
773/243,3.18106996,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
775/243,3.18930041,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
776/243,3.19341564,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
778/243,3.20164609,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
779/243,3.20576132,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
781/243,3.21399177,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
782/243,3.21810700,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
784/243,3.22633745,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
785/243,3.23045267,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
787/243,3.23868313,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
788/243,3.24279835,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
790/243,3.25102881,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
791/243,3.25514403,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
793/243,3.26337449,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
794/243,3.26748971,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
796/243,3.27572016,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
797/243,3.27983539,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
799/243,3.28806584,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
800/243,3.29218107,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
802/243,3.30041152,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
803/243,3.30452675,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
805/243,3.31275720,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
806/243,3.31687243,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
808/243,3.32510288,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
809/243,3.32921811,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
811/243,3.33744856,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
812/243,3.34156379,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
814/243,3.34979424,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
815/243,3.35390947,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
817/243,3.36213992,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
818/243,3.36625514,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
820/243,3.37448560,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
821/243,3.37860082,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
823/243,3.38683128,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
824/243,3.39094650,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
826/243,3.39917695,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
827/243,3.40329218,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
829/243,3.41152263,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
830/243,3.41563786,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
832/243,3.42386831,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
833/243,3.42798354,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
835/243,3.43621399,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
836/243,3.44032922,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
838/243,3.44855967,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
839/243,3.45267490,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
841/243,3.46090535,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
842/243,3.46502058,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
844/243,3.47325103,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
845/243,3.47736626,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
847/243,3.48559671,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
848/243,3.48971193,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
850/243,3.49794239,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
851/243,3.50205761,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
853/243,3.51028807,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
854/243,3.51440329,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
856/243,3.52263374,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
857/243,3.52674897,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
859/243,3.53497942,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
860/243,3.53909465,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
862/243,3.54732510,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
863/243,3.55144033,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
865/243,3.55967078,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
866/243,3.56378601,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
868/243,3.57201646,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
869/243,3.57613169,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
871/243,3.58436214,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
872/243,3.58847737,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
874/243,3.59670782,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
875/243,3.60082305,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
877/243,3.60905350,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
878/243,3.61316872,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
880/243,3.62139918,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
881/243,3.62551440,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
883/243,3.63374486,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
884/243,3.63786008,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
886/243,3.64609053,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
887/243,3.65020576,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
889/243,3.65843621,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
890/243,3.66255144,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
892/243,3.67078189,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
893/243,3.67489712,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
895/243,3.68312757,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
896/243,3.68724280,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
898/243,3.69547325,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
899/243,3.69958848,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
901/243,3.70781893,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
902/243,3.71193416,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
904/243,3.72016461,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
905/243,3.72427984,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
907/243,3.73251029,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
908/243,3.73662551,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
910/243,3.74485597,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
911/243,3.74897119,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
913/243,3.75720165,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
914/243,3.76131687,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
916/243,3.76954733,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
917/243,3.77366255,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
919/243,3.78189300,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
920/243,3.78600823,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
922/243,3.79423868,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
923/243,3.79835391,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
925/243,3.80658436,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
926/243,3.81069959,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
928/243,3.81893004,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
929/243,3.82304527,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
931/243,3.83127572,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
932/243,3.83539095,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
934/243,3.84362140,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
935/243,3.84773663,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
937/243,3.85596708,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
938/243,3.86008230,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
940/243,3.86831276,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
941/243,3.87242798,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
943/243,3.88065844,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
944/243,3.88477366,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
946/243,3.89300412,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
947/243,3.89711934,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
949/243,3.90534979,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
950/243,3.90946502,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
952/243,3.91769547,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
953/243,3.92181070,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
955/243,3.93004115,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
956/243,3.93415638,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
958/243,3.94238683,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
959/243,3.94650206,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
961/243,3.95473251,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
962/243,3.95884774,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
964/243,3.96707819,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
965/243,3.97119342,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
967/243,3.97942387,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
968/243,3.98353909,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
970/243,3.99176955,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
971/243,3.99588477,,nonunit_in_sample,no,This is a bounded computational sample. It does not prove the full unit group or any infinite mathematical property.
