class_id,representative,class_size,elements,units_used,theoretical_case,notes
1136,4897/3888,1,4897/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1137,4903/3888,1,4903/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1138,4915/3888,1,4915/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1139,4919/1944,1,4919/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1140,4921/3888,1,4921/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1141,4925/1944,1,4925/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1142,4937/1944,1,4937/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1143,4943/1944,1,4943/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1144,4973/1944,1,4973/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1145,4979/1944,1,4979/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1146,4991/1944,1,4991/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1147,4997/1944,1,4997/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1148,5027/1944,1,5027/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1149,5033/1944,1,5033/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1150,5045/1944,1,5045/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1151,5051/1944,1,5051/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1152,5185/2592,1,5185/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1153,5185/2592,2,5185/2592; 5185/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1154,5189/2592,1,5189/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1155,5191/2592,1,5191/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1156,5191/2592,2,5191/2592; 5191/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1157,5197/2592,1,5197/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1158,5201/2592,1,5201/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1159,5203/2592,1,5203/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1160,5203/2592,2,5203/2592; 5203/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1161,5209/2592,1,5209/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1162,5209/2592,2,5209/2592; 5209/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1163,5213/2592,1,5213/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1164,5215/2592,1,5215/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1165,5221/2592,1,5221/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1166,5221/2592,2,5221/2592; 5221/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1167,5225/2592,1,5225/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1168,5227/2592,1,5227/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1169,5227/2592,2,5227/2592; 5227/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1170,5239/3888,1,5239/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1171,5245/3888,1,5245/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1172,5257/2592,1,5257/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1173,5261/2592,1,5261/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1174,5263/2592,1,5263/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1175,5269/2592,1,5269/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1176,5273/2592,1,5273/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1177,5275/2592,1,5275/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1178,5281/2592,1,5281/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1179,5285/2592,1,5285/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1180,5287/2592,1,5287/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1181,5293/2592,1,5293/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1182,5293/2592,2,5293/2592; 5293/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1183,5297/2592,1,5297/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1184,5299/2592,1,5299/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1185,5299/2592,2,5299/2592; 5299/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1186,5311/3888,1,5311/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1187,5317/3888,1,5317/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1188,5329/2592,1,5329/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1189,5329/2592,2,5329/2592; 5329/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1190,5333/2592,1,5333/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1191,5335/2592,1,5335/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1192,5335/2592,2,5335/2592; 5335/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1193,5341/2592,1,5341/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1194,5345/2592,1,5345/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1195,5347/2592,1,5347/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1196,5347/2592,2,5347/2592; 5347/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1197,5353/2592,1,5353/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1198,5353/2592,2,5353/2592; 5353/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1199,5357/2592,1,5357/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1200,5359/2592,1,5359/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1201,5365/2592,1,5365/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1202,5369/2592,1,5369/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1203,5371/2592,1,5371/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1204,5401/2592,1,5401/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1205,5401/2592,2,5401/2592; 5401/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1206,5405/2592,1,5405/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1207,5407/2592,1,5407/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1208,5407/2592,2,5407/2592; 5407/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1209,5413/2592,1,5413/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1210,5417/2592,1,5417/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1211,5419/2592,1,5419/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1212,5419/2592,2,5419/2592; 5419/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1213,5425/2592,1,5425/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1214,5425/2592,2,5425/2592; 5425/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1215,5429/2592,1,5429/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1216,5431/2592,1,5431/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1217,5437/2592,1,5437/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1218,5437/2592,2,5437/2592; 5437/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1219,5441/2592,1,5441/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1220,5443/2592,1,5443/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1221,5443/2592,2,5443/2592; 5443/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1222,5455/3888,1,5455/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1223,5461/3888,1,5461/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1224,5509/3888,1,5509/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1225,5515/3888,1,5515/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1226,5527/3888,1,5527/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1227,5533/3888,1,5533/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1228,5545/3888,1,5545/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1229,5551/3888,1,5551/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1230,5563/3888,1,5563/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1231,5569/3888,1,5569/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1232,5617/2592,1,5617/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1233,5621/2592,1,5621/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1234,5623/2592,1,5623/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1235,5629/2592,1,5629/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1236,5633/2592,1,5633/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1237,5635/2592,1,5635/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1238,5641/2592,1,5641/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1239,5645/2592,1,5645/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1240,5647/2592,1,5647/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1241,5653/2592,1,5653/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1242,5657/2592,1,5657/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1243,5659/2592,1,5659/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1244,5689/2592,1,5689/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1245,5693/2592,1,5693/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1246,5695/2592,1,5695/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1247,5701/2592,1,5701/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1248,5705/2592,1,5705/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1249,5707/2592,1,5707/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1250,5713/2592,1,5713/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1251,5717/2592,1,5717/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1252,5719/2592,1,5719/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1253,5725/2592,1,5725/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1254,5729/2592,1,5729/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1255,5731/2592,1,5731/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1256,5761/2592,1,5761/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1257,5765/2592,1,5765/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1258,5767/2592,1,5767/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1259,5773/2592,1,5773/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1260,5777/2592,1,5777/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1261,5779/2592,1,5779/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1262,5785/2592,1,5785/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1263,5789/2592,1,5789/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1264,5791/2592,1,5791/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1265,5797/2592,1,5797/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1266,5801/2592,1,5801/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1267,5803/2592,1,5803/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1268,5833/2592,1,5833/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1269,5833/2592,2,5833/2592; 5833/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1270,5837/1944,1,5837/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1271,5837/1944,2,5837/1944; 5837/2592,4/3,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1272,5839/2592,1,5839/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1273,5839/2592,2,5839/2592; 5839/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1274,5843/1944,1,5843/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1275,5845/2592,1,5845/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1276,5849/2592,1,5849/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1277,5851/2592,1,5851/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1278,5851/2592,2,5851/2592; 5851/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1279,5855/1944,1,5855/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1280,5857/2592,1,5857/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1281,5857/2592,2,5857/2592; 5857/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1282,5861/1944,1,5861/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1283,5861/1944,2,5861/1944; 5861/2592,4/3,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1284,5863/2592,1,5863/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1285,5869/2592,1,5869/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1286,5869/2592,2,5869/2592; 5869/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1287,5873/2592,1,5873/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1288,5875/2592,1,5875/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1289,5875/2592,2,5875/2592; 5875/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1290,5887/3888,1,5887/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1291,5891/1944,1,5891/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1292,5893/3888,1,5893/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1293,5897/1944,1,5897/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1294,5909/1944,1,5909/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1295,5915/1944,1,5915/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1296,5941/3888,1,5941/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1297,5945/1944,1,5945/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1298,5947/3888,1,5947/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1299,5951/1944,1,5951/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1300,5959/3888,1,5959/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1301,5963/1944,1,5963/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1302,5965/3888,1,5965/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1303,5969/1944,1,5969/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1304,5977/3888,1,5977/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1305,5983/3888,1,5983/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1306,5995/3888,1,5995/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1307,5999/1944,1,5999/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1308,6001/3888,1,6001/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1309,6005/1944,1,6005/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1310,6017/1944,1,6017/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1311,6023/1944,1,6023/1944,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1312,6049/2592,1,6049/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1313,6049/2592,2,6049/2592; 6049/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1314,6053/2592,1,6053/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1315,6055/2592,1,6055/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1316,6055/2592,2,6055/2592; 6055/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1317,6061/2592,1,6061/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1318,6065/2592,1,6065/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1319,6067/2592,1,6067/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1320,6067/2592,2,6067/2592; 6067/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1321,6073/2592,1,6073/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1322,6073/2592,2,6073/2592; 6073/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1323,6077/2592,1,6077/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1324,6079/2592,1,6079/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1325,6085/2592,1,6085/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1326,6085/2592,2,6085/2592; 6085/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1327,6089/2592,1,6089/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1328,6091/2592,1,6091/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1329,6091/2592,2,6091/2592; 6091/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
1330,6103/3888,1,6103/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1331,6109/3888,1,6109/3888,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1332,6121/2592,1,6121/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1333,6125/2592,1,6125/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1334,6127/2592,1,6127/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1335,6133/2592,1,6133/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1336,6137/2592,1,6137/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1337,6139/2592,1,6139/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1338,6145/2592,1,6145/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1339,6149/2592,1,6149/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1340,6151/2592,1,6151/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1341,6157/2592,1,6157/2592,1,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid.
1342,6157/2592,2,6157/2592; 6157/3888,3/2,reciprocal_integer,This is a bounded computational sample. It does not prove the complete associate-class structure of the infinite monoid. Non-singleton class: elements are associates within the sample.
